ID	18BLA111	18BLA112	18BLA151	18BLA152	18BLA166	18BLA168	19BLA115	19BLA122	19BLA147	MM12-P027	MM12-P174	18BLA126	18BLA163	19BLA148	MM12-P173	126F-01	126F-02	126F-03	126F-04	126F-05	126F-06	126F-07	126F-08	126F-09	126F-18	126F-19	126F-20	126F-23	126F-26	126F-34	126F-36	126F-42	126F-43	126F-45	150F-09	150F-10	150F-11	150F-12	150F-13	150F-14	150F-15	150F-16	150F-26	150F-27	150F-34	150F-35	150F-36	150F-42	150F-43	150F-44	150F-45	150F-46	150F-47	150F-48	163F-12	163F-13	163F-16	163F-40	BLFlume19-1-1-01	BLFlume19-1-1-02	BLFlume19-1-1-05	BLFlume19-1-1-06	BLFlume19-1-1-07	BLFlume19-1-2-024	BLFlume19-1-2-025	BLFlume19-1-2-026	BLFlume19-1-2-027	BLFlume19-1-2-034	BLFlume19-1-2-035	BLFlume19-1-2-036	BLFlume19-1-2-037	BLFlume19-1-2-039	BLFlume19-1-2-040	BLFlume19-1-3-041	BLFlume19-1-3-042	BLFlume19-1-3-043	BLFlume19-1-3-045	BLFlume19-1-3-046	BLFlume19-1-3-048	BLFlume19-1-3-049	BLFlume19-1-3-050	BLFlume19-1-3-051	BLFlume19-1-3-052	BLFlume19-1-3-054	BLFlume19-1-3-057	BLFlume19-1-3-059	BLFlume19-1-4-061	BLFlume19-1-4-066	BLFlume19-1-4-067	BLFlume19-1-4-069	BLFlume19-1-4-071	BLFlume19-1-4-074	BLFlume19-1-4-079	BLFlume19-2-1-106	BLFlume19-2-2-125	BLFlume19-2-2-126	BLFlume19-2-2-127	BLFlume19-2-3-149	BLFlume19-5-1-401	BLFlume19-5-1-402	BLFlume19-5-1-404	BLFlume19-5-1-405	BLFlume19-5-1-406	BLFlume19-5-1-407	BLFlume19-5-1-408	BLFlume19-5-1-409	BLFlume19-5-1-412	BLFlume19-5-1-415	BLFlume19-5-1-416	BLFlume19-5-1-417	BLFlume19-5-1-420	BLFlume19-5-2-423	BLFlume19-5-2-424	BLFlume19-5-2-425	BLFlume19-5-2-426	BLFlume19-5-2-427	BLFlume19-5-2-428	BLFlume19-5-2-429	BLFlume19-5-2-430	BLFlume19-5-2-431	BLFlume19-5-2-432	BLFlume19-5-2-433	BLFlume19-5-2-434	BLFlume19-5-2-435	BLFlume19-5-2-436	BLFlume19-5-2-438	BLFlume19-5-2-439	BLFlume19-5-2-440	BLFlume19-5-3-442	BLFlume19-5-3-443	BLFlume19-5-3-444	BLFlume19-5-3-445	BLFlume19-5-3-446	BLFlume19-5-3-447	BLFlume19-5-3-449	BLFlume19-5-3-450	BLFlume19-5-3-451	BLFlume19-5-3-452	BLFlume19-5-3-453	BLFlume19-5-3-454	BLFlume19-5-3-455	BLFlume19-5-3-456	BLFlume19-5-3-457	BLFlume19-5-3-458	BLFlume19-5-3-459	BLFlume19-5-3-460	BLFlume19-5-4-462	BLFlume19-5-4-464	BLFlume19-5-4-465	BLFlume19-5-4-466	BLFlume19-5-4-467	BLFlume19-5-4-470	BLFlume19-6-1-501	BLFlume19-6-1-513	BLFlume19-6-1-517	BLFlume19-6-2-536	BLFlume19-6-3-551	BLFlume19-6-3-552	BLFlume19-6-5-594	BLFlume19-7-2-625	MM12-117	MM12-127	MM12-133	MM12-26	MM12-27	MM12-30	MM12-55	MM12-57	MM12-69	MM12-73	MM12-81	MM12-82	MM12-83	MM12-85	MM12-94	MM12-M	MM12-N
MM12-P174	0.17567	0.24008	0.10463	0.00000	0.20730	0.25369	0.00000	0.24757	0.00000	0.00000	1.00000	0.19335	0.07867	0.00000	0.22065	0.18499	0.09765	0.13978	0.10950	0.00000	0.23639	0.25484	0.26160	0.24197	0.17922	0.19141	0.25445	0.22288	0.15020	0.10541	0.11466	0.22532	0.00000	0.00000	0.02423	0.00000	0.00000	0.05295	0.00000	0.00000	0.09725	0.00000	0.00000	0.03023	0.00000	0.00061	0.00000	0.00000	0.00000	0.05901	0.00000	0.03449	0.00000	0.00000	0.24866	0.23594	0.08846	0.20311	0.00000	0.10910	0.00000	0.00000	0.00000	0.00000	0.00000	0.20266	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08524	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08819	0.00000	0.00000	0.00000	0.00000	0.00000	0.19992	0.23009	0.20630	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.07913	0.10000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.18218	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08399	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.13108	0.00000	0.09361	0.23031	0.02284	0.05138	0.24537	0.30354	0.22408	0.10488	0.07088	0.00000	0.10845	0.00000	0.23843	0.18414	0.07277
18BLA126	0.12702	0.14242	0.23836	0.00000	0.15706	0.10932	0.00000	0.29048	0.05972	0.19771	0.19335	1.00000	0.27798	0.00000	0.23043	0.59686	0.51171	0.66406	0.60262	0.57677	0.53397	0.58537	0.63239	0.58607	0.56954	0.50606	0.55678	0.57551	0.63410	0.53857	0.58292	0.54303	0.00000	0.28847	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.11336	0.00000	0.00000	0.00000	0.15185	0.25400	0.23802	0.27059	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.29266	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.19595	0.00000	0.00000	0.23441	0.20359	0.21415	0.19167	0.08316	0.05616	0.07725	0.11068	0.06900	0.19408	0.09404	0.05681	0.29397	0.14548
18BLA163	0.11068	0.00000	0.11796	0.07394	0.23580	0.00000	0.00000	0.00000	0.32019	0.27639	0.07867	0.27798	1.00000	0.00000	0.11681	0.00000	0.00000	0.12999	0.25160	0.00000	0.09906	0.09269	0.00000	0.28250	0.07534	0.06201	0.10697	0.00842	0.00000	0.05678	0.06388	0.00000	0.00000	0.31787	0.25477	0.06652	0.26763	0.17628	0.22504	0.23829	0.08420	0.00000	0.17545	0.00000	0.10041	0.17727	0.00000	0.05425	0.09281	0.00000	0.00000	0.08318	0.12864	0.15565	0.63430	0.63071	0.54597	0.58261	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08449	0.00000	0.00000	0.00000	0.06912	0.00000	0.00000	0.22218	0.08761	0.00000	0.00000	0.00000	0.18952	0.09206	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.27075	0.00000	0.00000	0.23555	0.28692	0.00000	0.00000	0.24837	0.25789	0.12617	0.10017	0.09390	0.00000	0.00000	0.19313	0.00000	0.22385	0.00000	0.19754	0.00000	0.13358	0.00000	0.22680	0.00000	0.20808	0.00000	0.00000	0.14119	0.00000	0.31001	0.22281	0.20339	0.00000	0.14782	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08568	0.24283	0.09741	0.20959	0.09333	0.30524	0.13249	0.19453	0.00000	0.11611	0.08052	0.25301	0.23754	0.31019	0.19572	0.16399	0.00000
19BLA148	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.44019	0.52069	0.48784	0.52061	0.55089	0.46629	0.51672	0.52672	0.53676	0.52185	0.40653	0.53449	0.42806	0.48991	0.58857	0.49485	0.61028	0.59724	0.51099	0.57022	0.46953	0.40200	0.54237	0.51214	0.50964	0.47652	0.53993	0.51389	0.56541	0.44145	0.53203	0.46522	0.45416	0.50143	0.53334	0.53234	0.56287	0.49097	0.52984	0.46714	0.58808	0.53320	0.43670	0.49673	0.46127	0.40800	0.49423	0.51417	0.51334	0.47211	0.46196	0.45245	0.46570	0.42249	0.47664	0.46906	0.49230	0.49266	0.41146	0.42129	0.46576	0.45028	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08166	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
MM12-P173	0.11191	0.25905	0.14813	0.18944	0.13483	0.26495	0.00000	0.20226	0.00000	0.07832	0.22065	0.23043	0.11681	0.00000	1.00000	0.06362	0.28013	0.29655	0.20032	0.20226	0.22529	0.22589	0.27377	0.22149	0.21859	0.24105	0.25286	0.31064	0.24127	0.17052	0.29574	0.16556	0.00000	0.00000	0.30181	0.18016	0.08826	0.09590	0.10011	0.18367	0.06926	0.00000	0.07782	0.06278	0.05542	0.15829	0.00000	0.20523	0.25700	0.23294	0.25290	0.20191	0.10570	0.07670	0.26006	0.24035	0.16297	0.09252	0.00000	0.00000	0.00000	0.00000	0.00000	0.12531	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.13567	0.10762	0.00000	0.00000	0.00000	0.05217	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04058	0.00000	0.00000	0.00000	0.00000	0.00000	0.13029	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08132	0.00000	0.10680	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04769	0.01953	0.08540	0.15815	0.08285	0.17760	0.06022	0.00000	0.22545	0.20695	0.20153	0.07147	0.21932	0.07973	0.28116	0.21176	0.00000
126F-01	0.56346	0.00000	0.07889	0.00000	0.00000	0.28585	0.00000	0.34751	0.00000	0.00000	0.18499	0.59686	0.00000	0.00000	0.06362	1.00000	0.31159	0.42247	0.60187	0.32303	0.55280	0.37592	0.31425	0.55477	0.53804	0.53408	0.28156	0.30786	0.34212	0.56228	0.33746	0.35788	0.00000	0.11058	0.00000	0.06829	0.00000	0.00000	0.05873	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08113	0.00000	0.00000	0.00000	0.00000	0.04665	0.00000	0.10412	0.00000	0.08758	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.11503	0.00000	0.00000	0.00000	0.05152	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05476	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.21979	0.00000	0.23979	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.14420	0.17526	0.00000	0.00000	0.00000	0.07862	0.00000	0.00000	0.00000	0.07603	0.14781	0.00000	0.00000	0.00000	0.00000	0.09476	0.05943	0.00000
126F-02	0.08108	0.55802	0.18292	0.00000	0.05853	0.00000	0.00000	0.28823	0.00000	0.00000	0.09765	0.51171	0.00000	0.00000	0.28013	0.31159	1.00000	0.54544	0.33825	0.54755	0.28051	0.48002	0.54156	0.37362	0.38299	0.34189	0.52805	0.43641	0.54102	0.34597	0.59476	0.58988	0.00000	0.19449	0.22370	0.00000	0.00042	0.00000	0.23742	0.12071	0.00000	0.00000	0.00000	0.00055	0.00000	0.18331	0.00000	0.23987	0.00000	0.06897	0.10379	0.20617	0.11415	0.07606	0.00000	0.05643	0.13675	0.24079	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.09442	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08691	0.00000	0.00000	0.19062	0.13404	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02206	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.09475	0.06272	0.00000	0.00000	0.00000	0.00000	0.11047	0.00000	0.12991	0.23788	0.00000	0.00000	0.00000	0.22469	0.18509	0.22063	0.09206
126F-03	0.06529	0.52067	0.25656	0.00000	0.10838	0.05400	0.00000	0.24703	0.00000	0.00000	0.13978	0.66406	0.12999	0.00000	0.29655	0.42247	0.54544	1.00000	0.37867	0.57182	0.28840	0.58702	0.52422	0.40384	0.41571	0.35593	0.51496	0.52099	0.60007	0.33783	0.50206	0.54816	0.00000	0.07956	0.00000	0.06754	0.00000	0.00000	0.18988	0.14282	0.16645	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.22918	0.16849	0.11272	0.24082	0.07852	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.13377	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.09287	0.09119	0.18585	0.19036	0.06079	0.09000	0.22207	0.01840	0.02606	0.15132	0.07754	0.00000	0.18485	0.17980	0.11006	0.25020	0.08556
126F-04	0.54845	0.00000	0.21787	0.00000	0.08863	0.07787	0.00000	0.25582	0.00000	0.21427	0.10950	0.60262	0.25160	0.00000	0.20032	0.60187	0.33825	0.37867	1.00000	0.28481	0.59541	0.34781	0.35589	0.55273	0.52434	0.55216	0.28901	0.32621	0.36952	0.51094	0.32694	0.38660	0.00000	0.09852	0.22051	0.00000	0.00000	0.00000	0.04083	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.14392	0.00000	0.00000	0.00000	0.00000	0.14116	0.00000	0.00000	0.00000	0.16001	0.17284	0.20092	0.10575	0.00000	0.18635	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.26443	0.22421	0.18607	0.08687	0.24890	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.21992	0.07462	0.15169	0.00000	0.06474	0.00000	0.04626	0.00000	0.00000	0.11619	0.06165	0.05418	0.00000	0.09840	0.14022	0.18373	0.10601
126F-05	0.00000	0.55060	0.00000	0.06422	0.09498	0.11144	0.00000	0.14410	0.00000	0.08277	0.00000	0.57677	0.00000	0.00000	0.20226	0.32303	0.54755	0.57182	0.28481	1.00000	0.33795	0.51443	0.52240	0.26050	0.31015	0.28547	0.52758	0.50191	0.57182	0.31449	0.55169	0.59077	0.00000	0.07995	0.13674	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08947	0.00000	0.00000	0.07050	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.13148	0.04582	0.14609	0.00000	0.15595	0.00000	0.14222	0.00000	0.00000	0.06718	0.11439	0.05557	0.06577	0.15434	0.20257	0.19463	0.05603
126F-06	0.53676	0.00000	0.16799	0.00000	0.00000	0.00000	0.00000	0.24053	0.03687	0.09160	0.23639	0.53397	0.09906	0.00000	0.22529	0.55280	0.28051	0.28840	0.59541	0.33795	1.00000	0.29436	0.35523	0.52009	0.46900	0.55110	0.32795	0.34330	0.33182	0.49439	0.35936	0.31550	0.00000	0.24516	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.09978	0.08893	0.24723	0.07920	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03963	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.09739	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.15013	0.00000	0.14234	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.06128	0.00000	0.21161	0.16753	0.21337	0.25153	0.00000	0.15233	0.11836	0.06641	0.00000	0.15103	0.00000	0.18788	0.25095	0.12572	0.10985
126F-07	0.02281	0.56385	0.09778	0.23211	0.19286	0.00000	0.00000	0.12783	0.24167	0.18282	0.25484	0.58537	0.09269	0.00000	0.22589	0.37592	0.48002	0.58702	0.34781	0.51443	0.29436	1.00000	0.61292	0.34390	0.34319	0.34439	0.58576	0.44932	0.51258	0.31389	0.46901	0.54040	0.00000	0.29096	0.10168	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.10586	0.00000	0.08825	0.22509	0.05598	0.13173	0.07714	0.00000	0.19373	0.21089	0.16823	0.26617	0.24706	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.23369	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.17144	0.00000	0.14577	0.00000	0.00000	0.13531	0.15537	0.13993	0.00000	0.07184	0.00000	0.00000	0.00000	0.00000	0.15993	0.08512	0.18930
126F-08	0.12981	0.57675	0.14808	0.05879	0.08853	0.00000	0.00000	0.26198	0.03331	0.08984	0.26160	0.63239	0.00000	0.00000	0.27377	0.31425	0.54156	0.52422	0.35589	0.52240	0.35523	0.61292	1.00000	0.38817	0.29575	0.33783	0.60312	0.51780	0.56823	0.28844	0.60436	0.57165	0.00000	0.17081	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.18105	0.00000	0.00000	0.08820	0.00000	0.10998	0.00000	0.00000	0.14434	0.06767	0.12763	0.04940	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.11009	0.08440	0.07700	0.14906	0.15900	0.12253	0.21882	0.08014	0.12497	0.13068	0.05464	0.09549	0.00000	0.16427	0.28943	0.17759	0.09035
